1.135105705261230469e+01,3.028779983520507812e+01,7.773798370361328125e+01,2.817757225036621094e+01,9.719300270080566406e+00,4.088273525238037109e+00,1.310088806152343750e+02,1.059391117095947266e+01,1.506815185546875000e+02,1.349887237548828125e+02,9.466096496582031250e+01,7.039423370361328125e+01,1.260989151000976562e+02,6.133402252197265625e+01,1.015327682495117188e+02,0.000000000000000000e+00
1.185292434692382812e+01,5.584012603759765625e+01,6.649894714355468750e+01,2.895276260375976562e+01,8.003388404846191406e+00,1.743788242340087891e+00,1.375033416748046875e+02,1.070070743560791016e+01,6.053579330444335938e+00,1.426567687988281250e+02,3.730444717407226562e+01,1.186926879882812500e+02,1.368643035888671875e+02,2.704765892028808594e+01,1.214983901977539062e+02,0.000000000000000000e+00
1.503523540496826172e+01,1.094727249145507812e+02,2.262434005737304688e+01,2.715478897094726562e+01,6.303294658660888672e+00,1.850433111190795898e+00,1.281894836425781250e+02,2.587369537353515625e+01,8.269346237182617188e+00,1.408708343505859375e+02,2.767949485778808594e+01,1.227811717987060547e+01,1.408594818115234375e+02,2.495786094665527344e+01,1.558974456787109375e+01,0.000000000000000000e+00
1.205265045166015625e+01,1.126689453125000000e+02,2.303934478759765625e+01,2.881761169433593750e+01,5.963536262512207031e+00,2.945054292678833008e+00,1.082858123779296875e+02,5.066014480590820312e+01,9.345685958862304688e+00,1.282653045654296875e+02,4.102536773681640625e+01,1.773053932189941406e+01,1.303713989257812500e+02,3.556841659545898438e+01,2.191321945190429688e+01,0.000000000000000000e+00
2.019480323791503906e+01,1.154880676269531250e+02,2.375526237487792969e+01,3.058858108520507812e+01,7.438612461090087891e+00,4.138857841491699219e+00,7.724208068847656250e+01,8.870412445068359375e+01,1.306004905700683594e+01,1.040234909057617188e+02,7.076277160644531250e+01,2.063961219787597656e+01,1.132095947265625000e+02,5.677548599243164062e+01,2.445611763000488281e+01,0.000000000000000000e+00
2.207579421997070312e+01,1.180079269409179688e+02,2.119391059875488281e+01,3.033759498596191406e+01,8.893050193786621094e+00,2.952709197998046875e+00,1.024190750122070312e+02,6.430994415283203125e+01,1.407690811157226562e+01,1.221209259033203125e+02,5.488674163818359375e+01,2.457189178466796875e+01,1.253698272705078125e+02,4.391204071044921875e+01,2.718902206420898438e+01,0.000000000000000000e+00
2.539522933959960938e+01,1.179459457397460938e+02,1.537374496459960938e+01,3.078124427795410156e+01,9.491166114807128906e+00,3.883897066116333008e+00,1.099745559692382812e+02,5.765402603149414062e+01,1.913413238525390625e+01,1.286604003906250000e+02,5.050303649902343750e+01,3.825706863403320312e+01,1.292695465087890625e+02,4.250122070312500000e+01,3.417059707641601562e+01,0.000000000000000000e+00
2.452321624755859375e+01,1.160183410644531250e+02,1.999707603454589844e+01,2.800558471679687500e+01,9.091711044311523438e+00,3.540242433547973633e+00,1.179810256958007812e+02,5.293955612182617188e+01,2.514222717285156250e+01,1.327425689697265625e+02,5.039870834350585938e+01,4.848210525512695312e+01,1.315683135986328125e+02,4.607287979125976562e+01,3.680780029296875000e+01,0.000000000000000000e+00
2.436292076110839844e+01,1.060983200073242188e+02,1.709243011474609375e+01,2.537506675720214844e+01,6.996882438659667969e+00,4.338592529296875000e+00,8.865754699707031250e+01,7.655635833740234375e+01,2.113058280944824219e+01,1.044419097900390625e+02,7.315304565429687500e+01,3.933821105957031250e+01,1.090845260620117188e+02,6.387279129028320312e+01,3.714878845214843750e+01,0.000000000000000000e+00
1.573752975463867188e+01,1.024255676269531250e+02,2.928549194335937500e+01,2.206912231445312500e+01,1.904047966003417969e+00,4.395628929138183594e+00,7.022196960449218750e+01,8.863160705566406250e+01,1.246324443817138672e+01,9.919689178466796875e+01,6.994827270507812500e+01,1.823101043701171875e+01,1.090090408325195312e+02,5.814476013183593750e+01,2.217927932739257812e+01,0.000000000000000000e+00
1.703348731994628906e+01,1.053300628662109375e+02,2.709312438964843750e+01,1.868568992614746094e+01,2.844552040100097656e+00,3.037091016769409180e+00,1.097415771484375000e+02,4.828727340698242188e+01,9.488422393798828125e+00,1.267485427856445312e+02,4.404671859741210938e+01,1.827349281311035156e+01,1.296527557373046875e+02,3.777450561523437500e+01,2.360499191284179688e+01,0.000000000000000000e+00
9.501363754272460938e+00,5.462937927246093750e+01,7.482417297363281250e+01,1.802633285522460938e+01,2.832456588745117188e+00,2.025005578994750977e+00,1.343843383789062500e+02,1.605021667480468750e+01,1.258084392547607422e+01,1.424602813720703125e+02,2.179804611206054688e+01,4.220944976806640625e+01,1.406984863281250000e+02,1.909735298156738281e+01,7.192478179931640625e+01,0.000000000000000000e+00
1.090877151489257812e+01,2.154296684265136719e+01,8.389695739746093750e+01,1.914220428466796875e+01,1.845422506332397461e+00,5.475423812866210938e+00,1.312479858398437500e+02,1.509329414367675781e+01,1.776889038085937500e+01,1.349442749023437500e+02,2.886371803283691406e+01,7.250446319580078125e+01,1.315691528320312500e+02,2.694540405273437500e+01,7.117070770263671875e+01,0.000000000000000000e+00
